🕘️更新时间,#genre#
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$订阅源-1920x1080
深圳卫视,http://58.243.224.244:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
深圳卫视,http://183.237.95.108:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
深圳卫视,http://218.15.183.23:9901/tsfile/live/23060_1.m3u8$订阅源-1920x1080
深圳卫视,http://120.192.226.35:8009/hls/37/index.m3u8$订阅源-1920x1080
深圳卫视,http://home.wwang.pw:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源-1920x1080
深圳卫视,http://3501776.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源-1920x1080
三沙卫视,http://php.jdshipin.com:8880/cqyx.php?id=SANSHASD$订阅源-1920x1080
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws$订阅源-1920x1080
三沙卫视,http://home.wwang.pw:35455/itv/5000000011000288016.m3u8?cdn=bestzb$订阅源-1920x1080
三沙卫视,http://113.140.86.162:8009/hls/44/index.m3u8$订阅源
三沙卫视,http://139.129.231.228:3529/rtp/239.21.2.9:5002$山东电信组播源
三沙卫视,http://139.129.231.228:50060/rtp/239.21.2.9:5002$山东电信组播源
三沙卫视,http://139.196.214.238/rtp/239.45.1.82:5140$组播源
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/index.m3u8$订阅源-IPv6-1920x1080
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?fmmv6$订阅源-IPv6-1920x1080
三沙卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6-1920x1080
天津卫视,http://php.jdshipin.com:8880/cqyx.php?id=TIANJINHD$订阅源-1920x1080
天津卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459$订阅源-1920x1080
天津卫视,http://58.243.224.244:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
天津卫视,http://120.192.226.35:8009/hls/44/index.m3u8$订阅源-1920x1080
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8$订阅源-1920x1080
天津卫视,http://home.wwang.pw:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源-1920x1080
天津卫视,http://3501776.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源-1920x1080
天津卫视,http://58.210.168.86:10800/newlive/live/hls/33/live.m3u8$订阅源-720x576
天津卫视,http://113.140.86.162:8009/hls/44/index.m3u8$订阅源
天津卫视,http://60.214.104.110:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws$订阅源-1920x1080
西藏卫视,http://php.jdshipin.com:8880/cqyx.php?id=XIZANGSD$订阅源-1920x1080
西藏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225638$订阅源-1920x1080
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws$订阅源-1920x1080
西藏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226433$订阅源-1920x1080
西藏卫视,http://z.b.bkpcp.top/m.php?id=xzws$订阅源-1920x1080
西藏卫视,http://goo.bkpcp.top/mg/xzws$订阅源-1920x1080
西藏卫视,http://www.lysvc.cc/daili/xztv.php?id=0$订阅源-1920x1080
西藏卫视,http://183.237.95.108:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
西藏卫视,http://120.192.226.35:8009/hls/59/index.m3u8$订阅源-1920x1080
新疆卫视,http://php.jdshipin.com:8880/cqyx.php?id=XINJIANGSD$订阅源-1920x1080
新疆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225635$订阅源-1920x1080
新疆卫视,http://z.b.bkpcp.top/m.php?id=xjws$订阅源-1920x1080
新疆卫视,http://goo.bkpcp.top/mg/xjws$订阅源-1920x1080
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd$订阅源-1920x1080
新疆卫视,http://120.192.226.35:8009/hls/61/index.m3u8$订阅源-1920x1080
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$订阅源-1920x1080
新疆卫视,http://home.wwang.pw:35455/itv/1000000002000029441.m3u8?cdn=ystenlive$订阅源-1920x1080
新疆卫视,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8$订阅源-1280x720
新疆卫视,http://live.wjyanghu.com/live/CH1.m3u8$订阅源-720x576
云南卫视,http://php.jdshipin.com:8880/cqyx.php?id=YUNNANSD$订阅源-1920x1080
云南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226444$订阅源-1920x1080
云南卫视,http://z.b.bkpcp.top/m.php?id=ynws$订阅源-1920x1080
云南卫视,http://goo.bkpcp.top/mg/ynws$订阅源-1920x1080
云南卫视,http://58.243.224.244:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
云南卫视,http://120.192.226.35:8009/hls/56/index.m3u8$订阅源-1920x1080
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$订阅源-1920x1080
云南卫视,http://home.wwang.pw:35455/itv/5000000011000031120.m3u8?cdn=bestzb$订阅源-1920x1080
云南卫视,http://3501776.xyz:35455/itv/5000000011000031120.m3u8?cdn=bestzb$订阅源-1920x1080
云南卫视,http://222.219.183.103:8089/hls/20/index.m3u8$订阅源

☘️广东频道,#genre#
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj$订阅源-1920x1080
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj$订阅源-1920x1080
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8$订阅源-1920x1080
广东珠江,http://home.wwang.pw:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$订阅源-1920x1080
广东珠江,https://live.ximalaya.com/radio-first-page-app/live/252/64.m3u8?transcode=ts$订阅源
广东珠江,http://live.xmcdn.com/live/252/64.m3u8$订阅源
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146$组播源
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8$订阅源-IPv6-1920x1080
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty$订阅源-1920x1080
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty$订阅源-1920x1080
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$订阅源-1920x1080
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$订阅源
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$组播源
广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146$组播源
广东体育,http://120.77.205.62:8087/rtp/239.77.1.97:5146$组播源
广东新闻,http://183.237.95.108:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东新闻,http://218.15.183.23:9901/tsfile/live/23010_1.m3u8$订阅源-1920x1080
广东新闻,https://live.ximalaya.com/radio-first-page-app/live/245/64.m3u8?transcode=ts$订阅源
广东新闻,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8$订阅源
广东新闻,http://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8$订阅源
广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws$订阅源-1920x1080
广东卫视,http://php.jdshipin.com:8880/cqyx.php?id=GUANGDONGHD$订阅源-1920x1080
广东卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226248$订阅源-1920x1080
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws$订阅源-1920x1080
广东卫视,http://goo.bkpcp.top/mg/gdws$订阅源-1920x1080
广东卫视,http://58.243.224.244:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东卫视,http://183.237.95.108:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东卫视,http://218.15.183.23:9901/tsfile/live/23008_1.m3u8$订阅源-1920x1080
广东卫视,http://120.192.226.35:8009/hls/36/index.m3u8$订阅源-1920x1080
广东卫视,http://itv.nctv.top:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源-1920x1080
广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms$订阅源-1920x1080
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东民生,http://120.77.205.62:8087/rtp/239.77.0.225:5146$组播源
广东民生,http://120.77.205.62:8087/rtp/239.77.0.5:5146$组播源
大湾区卫视,http://z.b.bkpcp.top/m.php?id=dwqws$订阅源-1920x1080
大湾区卫视,http://goo.bkpcp.top/mg/dwqws$订阅源-1920x1080
大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
大湾区卫视,http://home.wwang.pw:35455/itv/2000000003000000045.m3u8?cdn=hnbblive$订阅源-1920x1080
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=bad0a45eea94649f2e7f1b35e1d98d034b874a02984a76abb21e4537dee28f974e6da241dc7705109722be71c8b1302302b51cd4cb06c69ca55fdcf7279d415e0a0fce7c492b6842956ab34fcc$订阅源-1920x1080
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=22c28ab72744cd3ae1500fcedd9aa645eb0c35326cccb8cc6253c912a2fbdadb109d5f005d7dbbb62dbcb2e1f9a30bfa1935a4a046787bb5ac3e9ac1b5b654c16c2f7753fc37d2d51b2916310b$订阅源-1920x1080
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=913ec7608066b2e139e10a729ed6e0b277096bf7d1577f04dec2f036a15f6db88631747d218643efc7515ff520286e2a56bc4f2231e6d692da49f8d555d3291bbba71e8f2993d5487b41afa6bf$订阅源-1920x1080
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=6e23ed23803d2776218fbd5b6931d4dd0d0a20d0269ca0da6b2efaaf101f71c62689ec1d6f73e16a10d1b756f7e23f0de494b881e2bc39c12250715721f84c185577680003f363869dba1b7e90$订阅源-1920x1080
大湾区卫视,http://3501776.xyz:35455/itv/1000000002000011619.m3u8?cdn=ystenlive$订阅源-1920x1080
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.0.215:5146$组播源
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe$订阅源-1920x1080
广州综合,http://php.jdshipin.com:8880/iptv.php?id=gzzh$订阅源-1920x1080
广州综合,http://nn.7x9d.cn/地方台8563/gsw.php?id=gzzh$订阅源-1920x1080
广州综合,http://120.77.205.62:8087/rtp/239.253.43.66:5146$组播源
广州综合,http://120.77.205.62:8087/rtp/239.253.43.71:5146$组播源
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi$订阅源-1920x1080
广州影视,http://php.jdshipin.com:8880/iptv.php?id=gzys$订阅源-1920x1080
广州影视,http://nn.7x9d.cn/地方台8563/gsw.php?id=gzys$订阅源-1920x1080
广州影视,http://120.77.205.62:8087/rtp/239.253.43.68:5146$组播源
广州影视,http://120.77.205.62:8087/rtp/239.253.43.73:5146$组播源
广州竞赛,http://nn.7x9d.cn/地方台8563/gsw.php?id=gzjs$订阅源-1920x1080
江门综合,http://120.77.205.62:8087/rtp/239.77.0.195:5146$组播源
江门综合,http://120.77.205.62:8087/rtp/239.77.0.201:5146$组播源
江门侨乡生活,http://120.77.205.62:8087/rtp/239.77.0.202:5146$组播源
江门侨乡生活,http://120.77.205.62:8087/rtp/239.77.0.196:5146$组播源
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh$订阅源-1920x1080
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.52:5146$组播源
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.57:5146$组播源
深圳卫视,http://php.jdshipin.com:8880/cqyx.php?id=SHENZHENHD$订阅源-1920x1080
深圳卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226313$订阅源-1920x1080
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源-1920x1080
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$订阅源-1920x1080
深圳卫视,http://58.243.224.244:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
深圳卫视,http://183.237.95.108:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
深圳卫视,http://218.15.183.23:9901/tsfile/live/23060_1.m3u8$订阅源-1920x1080
深圳卫视,http://120.192.226.35:8009/hls/37/index.m3u8$订阅源-1920x1080
深圳卫视,http://home.wwang.pw:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源-1920x1080
深圳卫视,http://3501776.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源-1920x1080
汕头综合,http://120.77.205.62:8087/rtp/239.253.43.45:5146$组播源
汕头综合,http://120.77.205.62:8087/rtp/239.253.43.30:5146$组播源
汕头综合,http://120.77.205.62:8087/rtp/239.77.1.130:5146$组播源
汕头经济,http://120.77.205.62:8087/rtp/239.253.43.43:5146$组播源
汕头经济,http://120.77.205.62:8087/rtp/239.253.43.46:5146$组播源
汕头经济,http://120.77.205.62:8087/rtp/239.77.1.131:5146$组播源
汕头文旅,http://120.77.205.62:8087/rtp/239.253.43.44:5146$组播源
汕头文旅,http://120.77.205.62:8087/rtp/239.253.43.47:5146$组播源
汕头文旅,http://120.77.205.62:8087/rtp/239.77.1.132:5146$组播源
